,Name,LaptopID,RAM,HDD,SSD,Graphic,Link,Price,Best Offer,Date
2219,Acer Predator Helios 300 Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,COMEWGGDGQDDSGPD,8,1,128,4,https://www.flipkart.com/acer-predator-helios-300-core-i5-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050ti-g3-572-gaming-laptop/p/itmf3s3fgfy36h67?pid=COMEWGGDGQDDSGPD&lid=LSTCOMEWGGDGQDDSGPDTEZG5J&marketplace=FLIPKART&srno=b_16_380&otracker=browse&fm=organic&iid=df05d023-387b-4781-8ce1-3febd41c3851.COMEWGGDGQDDSGPD.SEARCH&ssid=0b2f5xbofk0000001603093652484,129999,10,19/10
2220,Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN013P Thin and Light Laptop,COMFCUPMVWPWYJZY,8,0,512,0,https://www.flipkart.com/avita-liber-core-i5-7th-gen-8-gb-512-gb-ssd-windows-10-home-ns13a1in013p-thin-light-laptop/p/itmfcupmm6f4m8hh?pid=COMFCUPMVWPWYJZY&lid=LSTCOMFCUPMVWPWYJZYUCTRPV&marketplace=FLIPKART&srno=b_16_381&otracker=browse&fm=organic&iid=df05d023-387b-4781-8ce1-3febd41c3851.COMFCUPMVWPWYJZY.SEARCH&ssid=0b2f5xbofk0000001603093652484,52990,10,19/10
2221,Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN014P Thin and Light Laptop,COMFCUPMXJNX7BNX,8,0,512,0,https://www.flipkart.com/avita-liber-core-i5-7th-gen-8-gb-512-gb-ssd-windows-10-home-ns13a1in014p-thin-light-laptop/p/itmfcupmqbxsz3bd?pid=COMFCUPMXJNX7BNX&lid=LSTCOMFCUPMXJNX7BNXWDERBA&marketplace=FLIPKART&srno=b_16_382&otracker=browse&fm=organic&iid=df05d023-387b-4781-8ce1-3febd41c3851.COMFCUPMXJNX7BNX.SEARCH&ssid=0b2f5xbofk0000001603093652484,52990,10,19/10
2222,Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN012P Thin and Light Laptop,COMFCUPMGVRQ4RYE,8,0,512,0,https://www.flipkart.com/avita-liber-core-i5-7th-gen-8-gb-512-gb-ssd-windows-10-home-ns13a1in012p-thin-light-laptop/p/itmfcupmzzwgxzcf?pid=COMFCUPMGVRQ4RYE&lid=LSTCOMFCUPMGVRQ4RYERXIDXZ&marketplace=FLIPKART&srno=b_16_383&otracker=browse&fm=organic&iid=df05d023-387b-4781-8ce1-3febd41c3851.COMFCUPMGVRQ4RYE.SEARCH&ssid=0b2f5xbofk0000001603093652484,52990,10,19/10
2223,Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN225P Thin and Light Laptop,COMFG9ZVEZGGHYWP,8,0,512,0,https://www.flipkart.com/avita-liber-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-ns14a2in225p-thin-light-laptop/p/itmfg9zvzwaehqax?pid=COMFG9ZVEZGGHYWP&lid=LSTCOMFG9ZVEZGGHYWPGK5CD0&marketplace=FLIPKART&srno=b_16_384&otracker=browse&fm=organic&iid=df05d023-387b-4781-8ce1-3febd41c3851.COMFG9ZVEZGGHYWP.SEARCH&ssid=0b2f5xbofk0000001603093652484,55990,10,19/10
2224,Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN015P Thin and Light Laptop,COMFCUPMBFUU7V2Z,8,0,512,0,https://www.flipkart.com/avita-liber-core-i5-7th-gen-8-gb-512-gb-ssd-windows-10-home-ns13a1in015p-thin-light-laptop/p/itmfcupmhg4dyzr6?pid=COMFCUPMBFUU7V2Z&lid=LSTCOMFCUPMBFUU7V2ZR7MTJK&marketplace=FLIPKART&srno=b_17_385&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFCUPMBFUU7V2Z.SEARCH&ssid=qgoy4mq9r40000001603093653726,52990,10,19/10
2225,Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN239P Thin and Light Laptop,COMFG9ZV2ARGUSCH,8,0,256,0,https://www.flipkart.com/avita-liber-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a2in239p-thin-light-laptop/p/itmfg9zvr27jnfch?pid=COMFG9ZV2ARGUSCH&lid=LSTCOMFG9ZV2ARGUSCHJXB43V&marketplace=FLIPKART&srno=b_17_386&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFG9ZV2ARGUSCH.SEARCH&ssid=qgoy4mq9r40000001603093653726,59990,10,19/10
2226,Acer NITRO 5 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce ...,COMFHNY82QGHZDCW,8,1,256,6,https://www.flipkart.com/acer-nitro-5-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-an517-51-gaming-laptop/p/itmfhny8ggsbzkf7?pid=COMFHNY82QGHZDCW&lid=LSTCOMFHNY82QGHZDCWVSLKBR&marketplace=FLIPKART&srno=b_17_387&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFHNY82QGHZDCW.SEARCH&ssid=qgoy4mq9r40000001603093653726,74990,10,19/10
2227,Dell Inspiron 5000 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 5491 2 in 1 Laptop,COMFZFVXCJEJYDZW,4,0,512,0,https://www.flipkart.com/dell-inspiron-5000-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-5491-2-1-laptop/p/itm3d8004cc52ba3?pid=COMFZFVXCJEJYDZW&lid=LSTCOMFZFVXCJEJYDZWO0Z52K&marketplace=FLIPKART&srno=b_17_388&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFZFVXCJEJYDZW.SEARCH&ssid=qgoy4mq9r40000001603093653726,57490,10,19/10
2228,Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN249P Thin and Light Laptop,COMFG9ZVNBTDBVEZ,8,0,256,0,https://www.flipkart.com/avita-liber-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a2in249p-thin-light-laptop/p/itmfg9zvnqfpahzc?pid=COMFG9ZVNBTDBVEZ&lid=LSTCOMFG9ZVNBTDBVEZUDZKPA&marketplace=FLIPKART&srno=b_17_389&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFG9ZVNBTDBVEZ.SEARCH&ssid=qgoy4mq9r40000001603093653726,59990,10,19/10
2229,Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN247P Thin and Light Laptop,COMFG9ZVFU27DCFW,8,0,256,0,https://www.flipkart.com/avita-liber-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a2in247p-thin-light-laptop/p/itmfg9zv6um7jqcp?pid=COMFG9ZVFU27DCFW&lid=LSTCOMFG9ZVFU27DCFWV2CUYY&marketplace=FLIPKART&srno=b_17_391&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFG9ZVFU27DCFW.SEARCH&ssid=qgoy4mq9r40000001603093653726,59990,10,19/10
2230,Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-CBGYB Thin and L...,COMFSTFFXVWYYDZ2,4,0,256,0,https://www.flipkart.com/avita-pura-core-i3-8th-gen-4-gb-256-gb-ssd-windows-10-home-s-mode-ns14a6int441-cbgyb-thin-light-laptop/p/itmbdcd90b839027?pid=COMFSTFFXVWYYDZ2&lid=LSTCOMFSTFFXVWYYDZ2HNLKCF&marketplace=FLIPKART&srno=b_17_392&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFSTFFXVWYYDZ2.SEARCH&ssid=qgoy4mq9r40000001603093653726,28990,10,19/10
2231,Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN241P Thin and Light Laptop,COMFG9ZVVQFPHHYP,8,0,256,0,https://www.flipkart.com/avita-liber-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a2in241p-thin-light-laptop/p/itmfg9zvjeegqbzf?pid=COMFG9ZVVQFPHHYP&lid=LSTCOMFG9ZVVQFPHHYPJWDZAP&marketplace=FLIPKART&srno=b_17_393&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFG9ZVVQFPHHYP.SEARCH&ssid=qgoy4mq9r40000001603093653726,59990,10,19/10
2232,Lenovo Ideapad 3 Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,COMFTPG2XHWE6BYW,4,1,0,0,https://www.flipkart.com/lenovo-ideapad-3-athlon-dual-core-3050u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itmc594fe613c990?pid=COMFTPG2XHWE6BYW&lid=LSTCOMFTPG2XHWE6BYWSNDQU7&marketplace=FLIPKART&srno=b_17_395&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFTPG2XHWE6BYW.SEARCH&ssid=qgoy4mq9r40000001603093653726,31999,10,19/10
2233,Asus VivoBook S14 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S410UA-EB720T Thin and ...,COMF7YZ8TEGSNKJH,8,1,256,0,https://www.flipkart.com/asus-vivobook-s14-core-i7-8th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-s410ua-eb720t-thin-light-laptop/p/itmf7yz8rpnxgeku?pid=COMF7YZ8TEGSNKJH&lid=LSTCOMF7YZ8TEGSNKJHX0H2QV&marketplace=FLIPKART&srno=b_17_396&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMF7YZ8TEGSNKJH.SEARCH&ssid=qgoy4mq9r40000001603093653726,81990,10,19/10
2234,Avita Liber Core i3 8th Gen - (8 GB/128 GB SSD/Windows 10 Home) NS14A2IN187P Thin and Light Laptop,COMFG9ZVF7EQX3JN,8,0,128,0,https://www.flipkart.com/avita-liber-core-i3-8th-gen-8-gb-128-gb-ssd-windows-10-home-ns14a2in187p-thin-light-laptop/p/itmfg9zv6fwgfzen?pid=COMFG9ZVF7EQX3JN&lid=LSTCOMFG9ZVF7EQX3JNCTTCVV&marketplace=FLIPKART&srno=b_17_397&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFG9ZVF7EQX3JN.SEARCH&ssid=qgoy4mq9r40000001603093653726,38990,10,19/10
2235,Acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,COMF3HZKMZR8Z7FA,8,0,256,0,https://www.flipkart.com/acer-swift-7-core-i5-7th-gen-8-gb-256-gb-ssd-windows-10-home-sf713-51-thin-light-laptop/p/itmf3j3vbnjw2y5k?pid=COMF3HZKMZR8Z7FA&lid=LSTCOMF3HZKMZR8Z7FAXG5WOX&marketplace=FLIPKART&srno=b_17_398&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMF3HZKMZR8Z7FA.SEARCH&ssid=qgoy4mq9r40000001603093653726,60990,10,19/10
2236,Acer Swift 3 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF313-51 Thin and Light Laptop,COMFFY9M2PGZNPGG,8,0,512,0,https://www.flipkart.com/acer-swift-3-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-sf313-51-thin-light-laptop/p/itmffy9mnk48e6mc?pid=COMFFY9M2PGZNPGG&lid=LSTCOMFFY9M2PGZNPGG1DSOKK&marketplace=FLIPKART&srno=b_17_399&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFFY9M2PGZNPGG.SEARCH&ssid=qgoy4mq9r40000001603093653726,54990,10,19/10
2237,HP Pavilion 13 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) 13-an0046tu Thin and Light Laptop,COMFBYH9P6JWYRGZ,8,0,256,0,https://www.flipkart.com/hp-pavilion-13-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-13-an0046tu-thin-light-laptop/p/itmfbyhavhdz5zyd?pid=COMFBYH9P6JWYRGZ&lid=LSTCOMFBYH9P6JWYRGZA5FHVU&marketplace=FLIPKART&srno=b_17_401&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFBYH9P6JWYRGZ.SEARCH&ssid=qgoy4mq9r40000001603093653726,72990,10,19/10
2238,Asus ZenBook Pro Duo Core i9 9th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) UX581GV-H2041T L...,COMFPG65HQAPQ9TN,32,0,1,6,https://www.flipkart.com/asus-zenbook-pro-duo-core-i9-9th-gen-32-gb-1-tb-ssd-windows-10-home-6-gb-graphics-ux581gv-h2041t-laptop/p/itm65930c23a322f?pid=COMFPG65HQAPQ9TN&lid=LSTCOMFPG65HQAPQ9TNESS1QF&marketplace=FLIPKART&srno=b_17_402&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFPG65HQAPQ9TN.SEARCH&ssid=qgoy4mq9r40000001603093653726,259990,10,19/10
2239,Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-SRGYB Thin and L...,COMFSTFFW35DRY5R,4,0,256,0,https://www.flipkart.com/avita-pura-core-i3-8th-gen-4-gb-256-gb-ssd-windows-10-home-s-mode-ns14a6int441-srgyb-thin-light-laptop/p/itme3c50e2e60d56?pid=COMFSTFFW35DRY5R&lid=LSTCOMFSTFFW35DRY5RSZMTKX&marketplace=FLIPKART&srno=b_17_403&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFSTFFW35DRY5R.SEARCH&ssid=qgoy4mq9r40000001603093653726,28990,10,19/10
2240,Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-SHGYB Thin and L...,COMFSTFFP888PEG7,4,0,256,0,https://www.flipkart.com/avita-pura-core-i3-8th-gen-4-gb-256-gb-ssd-windows-10-home-s-mode-ns14a6int441-shgyb-thin-light-laptop/p/itm2cbadc3e98539?pid=COMFSTFFP888PEG7&lid=LSTCOMFSTFFP888PEG7XLLZE6&marketplace=FLIPKART&srno=b_17_405&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMFSTFFP888PEG7.SEARCH&ssid=qgoy4mq9r40000001603093653726,28990,10,19/10
2241,HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1...,COMEX3U79BHAFW8Q,8,1,128,6,https://www.flipkart.com/hp-omen-core-i5-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1060-15-ce073tx-gaming-laptop/p/itmf3s3fcqfg5tqv?pid=COMEX3U79BHAFW8Q&lid=LSTCOMEX3U79BHAFW8QLC1ZNR&marketplace=FLIPKART&srno=b_17_406&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMEX3U79BHAFW8Q.SEARCH&ssid=qgoy4mq9r40000001603093653726,137098,10,19/10
2242,HP Pavilion Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce G...,COMF6358GRG64YZM,8,1,128,4,https://www.flipkart.com/hp-pavilion-core-i5-8th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-15-cx0141tx-gaming-laptop/p/itmf6358scmgzwgq?pid=COMF6358GRG64YZM&lid=LSTCOMF6358GRG64YZM6MWG2X&marketplace=FLIPKART&srno=b_17_407&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMF6358GRG64YZM.SEARCH&ssid=qgoy4mq9r40000001603093653726,94543,10,19/10
2243,Asus ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG031T Thin and Light Lap...,COMF6UY3VKHUFAEQ,8,0,512,0,https://www.flipkart.com/asus-zenbook-13-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux331ual-eg031t-thin-light-laptop/p/itmf6uy35vvkkccr?pid=COMF6UY3VKHUFAEQ&lid=LSTCOMF6UY3VKHUFAEQ3EHRCC&marketplace=FLIPKART&srno=b_17_408&otracker=browse&fm=organic&iid=bed5e03e-fc87-4921-8a62-fecb230abb0f.COMF6UY3VKHUFAEQ.SEARCH&ssid=qgoy4mq9r40000001603093653726,84990,10,19/10
2244,iBall CompBook Pentium Quad Core - (4 GB/32 GB EMMC Storage/Windows 10 Home) Premio v3.0 Laptop,COMFEKZSYY2YDKBB,4,32,0,0,https://www.flipkart.com/iball-compbook-pentium-quad-core-4-gb-32-gb-emmc-storage-windows-10-home-premio-v3-0-laptop/p/itmfekzssygtxrmv?pid=COMFEKZSYY2YDKBB&lid=LSTCOMFEKZSYY2YDKBBOUK3IG&marketplace=FLIPKART&srno=b_18_409&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFEKZSYY2YDKBB.SEARCH&ssid=4a19fayksg0000001603093655075,13990,10,19/10
2245,HP 15s Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 15s-fr1004tu Thin and Light Laptop,COMFRWT5MDPKAQWA,4,0,512,0,https://www.flipkart.com/hp-15s-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-15s-fr1004tu-thin-light-laptop/p/itmc424ec6e4ccc7?pid=COMFRWT5MDPKAQWA&lid=LSTCOMFRWT5MDPKAQWAEEUDHS&marketplace=FLIPKART&srno=b_18_411&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFRWT5MDPKAQWA.SEARCH&ssid=4a19fayksg0000001603093655075,41990,10,19/10
2246,HP 15s Core i5 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Notebook -15s Laptop,COMFJWZXG6MGZECH,8,1,256,0,https://www.flipkart.com/hp-15s-core-i5-8th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-notebook-15s-laptop/p/itmd7191a468c2fe?pid=COMFJWZXG6MGZECH&lid=LSTCOMFJWZXG6MGZECHSRBDFD&marketplace=FLIPKART&srno=b_18_412&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFJWZXG6MGZECH.SEARCH&ssid=4a19fayksg0000001603093655075,59999,10,19/10
2247,Lenovo Ideapad S145 Ryzen 5 Quad Core 3500U - (8 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop,COMFQQHEBNZESBTH,8,1,0,0,https://www.flipkart.com/lenovo-ideapad-s145-ryzen-5-quad-core-3500u-8-gb-1-tb-hdd-windows-10-home-s145-15api-laptop/p/itme828078a84cf4?pid=COMFQQHEBNZESBTH&lid=LSTCOMFQQHEBNZESBTHZ1O7AR&marketplace=FLIPKART&srno=b_18_413&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFQQHEBNZESBTH.SEARCH&ssid=4a19fayksg0000001603093655075,44990,10,19/10
2248,Asus ZenBook Duo Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX481FL-BM5811T Th...,COMFNHTNYUY6HGAH,8,0,512,2,https://www.flipkart.com/asus-zenbook-duo-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-ux481fl-bm5811t-thin-light-laptop/p/itmf7f7417dd1d92?pid=COMFNHTNYUY6HGAH&lid=LSTCOMFNHTNYUY6HGAHQ5HMHX&marketplace=FLIPKART&srno=b_18_415&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFNHTNYUY6HGAH.SEARCH&ssid=4a19fayksg0000001603093655075,92490,10,19/10
2249,HP Omen Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1660 Ti) 1...,COMFTRJFHS5KCXY8,16,0,1,6,https://www.flipkart.com/hp-omen-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-gtx-1660-ti-15-ek0020tx-gaming-laptop/p/itmfc27553b52f6a?pid=COMFTRJFHS5KCXY8&lid=LSTCOMFTRJFHS5KCXY88FCAVH&marketplace=FLIPKART&srno=b_18_416&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFTRJFHS5KCXY8.SEARCH&ssid=4a19fayksg0000001603093655075,131990,10,19/10
2250,Lenovo Ideapad S145 Ryzen 5 Quad Core 3500U - (4 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop,COMFS9YW2SHFMJ3X,4,1,0,0,https://www.flipkart.com/lenovo-ideapad-s145-ryzen-5-quad-core-3500u-4-gb-1-tb-hdd-windows-10-home-s145-15api-laptop/p/itm48ce1baec7934?pid=COMFS9YW2SHFMJ3X&lid=LSTCOMFS9YW2SHFMJ3XLB8BFW&marketplace=FLIPKART&srno=b_18_417&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFS9YW2SHFMJ3X.SEARCH&ssid=4a19fayksg0000001603093655075,40990,10,19/10
2251,HP Envy 13 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) 13-ar0118AU 2 in 1 Laptop,COMFN98UCWKDSKGY,8,0,512,0,https://www.flipkart.com/hp-envy-13-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-13-ar0118au-2-1-laptop/p/itm4138e5cd7e8ef?pid=COMFN98UCWKDSKGY&lid=LSTCOMFN98UCWKDSKGYKWZOJZ&marketplace=FLIPKART&srno=b_18_418&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFN98UCWKDSKGY.SEARCH&ssid=4a19fayksg0000001603093655075,73990,10,19/10
2252,HP Omen Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2070 Super...,COMFTRJFSY4JR5GC,16,0,1,8,https://www.flipkart.com/hp-omen-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2070-super-max-q-design-15-ek0023tx-gaming-laptop/p/itm8845e4452f497?pid=COMFTRJFSY4JR5GC&lid=LSTCOMFTRJFSY4JR5GCSEPT8F&marketplace=FLIPKART&srno=b_18_419&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFTRJFSY4JR5GC.SEARCH&ssid=4a19fayksg0000001603093655075,169990,10,19/10
2253,HP Omen Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650) 15-...,COMFTRJFSTNBR4JS,8,0,512,4,https://www.flipkart.com/hp-omen-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-ek0015tx-gaming-laptop/p/itmbe839a51c8391?pid=COMFTRJFSTNBR4JS&lid=LSTCOMFTRJFSTNBR4JSZBOCAF&marketplace=FLIPKART&srno=b_18_421&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFTRJFSTNBR4JS.SEARCH&ssid=4a19fayksg0000001603093655075,85990,10,19/10
2254,HP Pavilion Gaming 16 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,COMFSTFFJ2JBJRWS,8,1,256,4,https://www.flipkart.com/hp-pavilion-gaming-16-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-16-a0022tx-laptop/p/itm220f93e432e46?pid=COMFSTFFJ2JBJRWS&lid=LSTCOMFSTFFJ2JBJRWS1K1GKE&marketplace=FLIPKART&srno=b_18_422&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFSTFFJ2JBJRWS.SEARCH&ssid=4a19fayksg0000001603093655075,78990,10,19/10
2255,HP Omen Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA Geforce RTX 2070 with ...,COMFTRJFBDQTDFJW,16,0,1,8,https://www.flipkart.com/hp-omen-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2070-max-q-design-15-ek0024tx-gaming-laptop/p/itm4173e21a8fb92?pid=COMFTRJFBDQTDFJW&lid=LSTCOMFTRJFBDQTDFJWT4G1UV&marketplace=FLIPKART&srno=b_18_423&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFTRJFBDQTDFJW.SEARCH&ssid=4a19fayksg0000001603093655075,178990,10,19/10
2256,Asus ZenBook Duo Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX481FL-B5811T Thi...,COMFHFY9DDJPEEZC,8,0,512,2,https://www.flipkart.com/asus-zenbook-duo-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-ux481fl-b5811t-thin-light-laptop/p/itmbb1466fb6f44a?pid=COMFHFY9DDJPEEZC&lid=LSTCOMFHFY9DDJPEEZCOUTQFN&marketplace=FLIPKART&srno=b_18_425&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFHFY9DDJPEEZC.SEARCH&ssid=4a19fayksg0000001603093655075,93990,10,19/10
2257,Lenovo ThinkBook 14 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) ThinkBook 14 IML Thin and Light Laptop,COMFV2YWKRHHJNYN,4,1,0,0,https://www.flipkart.com/lenovo-thinkbook-14-core-i3-10th-gen-4-gb-1-tb-hdd-dos-iml-thin-light-laptop/p/itm3f70c10091168?pid=COMFV2YWKRHHJNYN&lid=LSTCOMFV2YWKRHHJNYNZLXCV7&marketplace=FLIPKART&srno=b_18_426&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFV2YWKRHHJNYN.SEARCH&ssid=4a19fayksg0000001603093655075,38299,10,19/10
2258,HP Envy x360 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 13-AY0045AU 2 in 1 Laptop,COMFU7ANZ9BVV5BK,8,0,512,0,https://www.flipkart.com/hp-envy-x360-ryzen-5-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-13-ay0045au-2-1-laptop/p/itmdfd559dab3a8b?pid=COMFU7ANZ9BVV5BK&lid=LSTCOMFU7ANZ9BVV5BKMNY2MB&marketplace=FLIPKART&srno=b_18_427&otracker=browse&fm=organic&iid=97d566b6-85b6-4a87-a564-e8fed0f267a5.COMFU7ANZ9BVV5BK.SEARCH&ssid=4a19fayksg0000001603093655075,78990,10,19/10
