,Name,Laptop ID,Price,Date
3471,(Renewed) HP Pavilion 14-BF118TU Laptop (Core i5 8th Gen/8 GB/256 GB SSD/WINDOWS 10),B08GFVY2LS,45490,15/11
3472,"ASUS ZenBook 13 UX333FA-A4175T 13.3-inch FHD Thin and Light Laptop (8th Gen Intel Core i7-8565U/8GB RAM/512GB PCIe SSD/Windows 10/Integrated Graphics/1.19 Kg), Burgundy Red Metal",B07RBNW6QL,77990,15/11
3473,"HP 14-bf013tu 2017 14-inch Laptop (Core i3/4GB/1TB/Windows/Integrated Graphics), Silver",B075QLCCGY,52187,15/11
3474,(Renewed) Dell Inspiron 3593 15.6 inch FHD Laptop (10th Gen i5-1035G1/ 8GB/ 512 SSD/ Integrated Graphics/ Win 10 + MS Office Home & Student/ Silver) D560312WIN9SE,B08KF8GVT1,54000,15/11
3475,"(Renewed) Lenovo Thin & Light Thinkpad Laptop T460s Intel Core i5 - 6300u Processor, 16 GB Ram & 256 GB ssd, Win 10 14 inches Ultra Thin & Light Notebook Computer",B08HZ7D2K6,59290,15/11
3476,"ASUS ROG Zephyrus G14, 14"" FHD, Ryzen 5 4600HS, GTX 1650Ti 4GB GDDR6 Graphics, Gaming Laptop (8GB/512GB SSD/MS Office 2019/Windows 10/Moonlight White/Anime Matrix/1.7 Kg), GA401II-BM131TS",B08CG3TFLR,107699,15/11
3477,(Renewed) Dell Vostro 3480 Intel Core i3 8th Gen 14-inch HD Thin & Light Laptop (4GB/1TB HDD/Windows 10 Home/Black/ 1.72kg),B07VX3F5VM,32990,15/11
3478,Dell Inspiron 7380 13.3-inch FHD Thin & Light Laptop--Core i5 8th Gen || 8 GB || 512GB SSD || Win 10 + MS Office || Integrated Graphics || Silver || 180 Degree Hinge,B07JV8SB59,78499,15/11
3479,"Lenovo ThinkPad T14 Intel Core i5 10th Gen 14-inch Full HD Laptop (16GB RAM/ 512GB SSD/ Windows 10 Pro/ Black/ 1.55 kg), 20S0S0AL00",B08LL4M9BR,119990,15/11
3480,"Dell Inspiron 5491 14 10th Generation Corei5-10210U 8GB RAM,512GB SSD,2GB Graphics 14"" Touch Screen Windows 10 Laptop",B07ZDJFGL7,105000,15/11
3481,"Microsoft Surface Laptop 3 – 15"" Touch-Screen – AMD Ryzen 5 Microsoft Surface Edition - 8GB Memory - 256GB Solid State Drive (Platinum) (Matte Black)",B07YNKDMX5,158419,15/11
3482,"(Renewed) Lenovo Thin & Light Thinkpad Laptop T470s Intel Core i5 - 6300u Processor, 20 GB Ram & 512 GB ssd, Win 10 14 inches Ultra Thin & Light Notebook Computer",B08HZ6VLXM,67490,15/11
3483,(Renewed) HP Pavilion Intel Core i5 8th Gen 15.6-inch FHD Thin and Light Laptop (8GB/1TB HDD/Win 10 Home/2GB Graphics/Silver),B089K6C5Q4,43990,15/11
3484,(Renewed) HP Elitebook 840 G2 (CORE I5 5TH GEN/4GB/500GB/WEBCAM/14''/DOS) (Black-Grey),B088WW1L3Q,30490,15/11
3485,"Dell Inspiron 5390 13.3"" FHD Laptop--Intel Core i5 8th Gen || 8 GB || 512 GB SSD || Windows 10 with Office || Platinum Silver || 1 Year Dell On Site",B07THCFDVM,67999,15/11
3486,"(Renewed) ASUS VivoBook X407UF-EK140T 14.0-inch Thin and Light Laptop (8th Gen Intel Core i5-8250U/8GB/1TB HDD/Windows 10/MX130 GDDR5 2GB Graphics/1.55 Kg), Starry Grey",B07RNDKWHX,44990,15/11
3487,"(Renewed) ASUS ExpertBook B9 (B9450FA) 14 inch Notebook(i7-10510U, 16GB, 1TB PCIEx4,Win H ) B9450FA-BM0695T",B08L66VKFN,106392,15/11
3488,"AVITA LIBER NS13A1IN013P 13.3-inch FHD Ultra Slim & Light (Core i5-7th Gen/8GB/512GB SSD/Windows 10 Home/Integrated Graphics/1.37 kg), Angel Blue",B07MN1TLRC,52990,15/11
3489,"ASUS ROG Zephyrus G14, GA401II-HE154TS R7-4800HS/GTX1650Ti-4GB/8G+8G/512G SSD/14.0 FHD-120hz/Backlit/WIFI6/WIN10/MS Office/Eclipse Gray- Anime Matrix/Accy in Box: Sleeve",B08JYR4H1W,134490,15/11
3490,HP 15-dk0269tx Pavilion Gaming Laptop 15.6 inch (9th Gen Intel Core i5-9300H/8GB/1TB HDD/4GB GTX 1650 Graphics/Windows 10/FHD) - Shadow Black,B08DXLZFPR,71800,15/11
3491,"Lenovo ThinkPad L490 Intel Core i7 8th Gen 14-inch HD Thin and Light Laptop (8GB RAM/500 GB HDD/ Windows 10 Pro/2 GB Graphics/ Black/ 1.69 kg), 20Q5S0LX00",B08DP1BR8H,79990,15/11
3492,Google Pixelbook Go 128GB Multi-Touch Chromebook/Laptop (Just Black),B07YMM4YC1,109388,15/11
3493,"Dell Inspiron - 5567 15.6-inch Laptop (7th Gen i5-7200U/8GB/2TB/Win 10/Integrated Graphics), Blue",B07JW4RRGN,57990,15/11
3494,"Lenovo Legion 7i 10th Gen Intel Core i7 15.6 inch Full HD Gaming Laptop (16GB/1TB SSD/Windows 10/MS Office 2019/144 Hz/NVIDIA RTX 2080 8GB GDDR6 Graphics/Slate Grey/2.25Kg), 81YU002AIN",B08FJCRGPR,245990,15/11
3495,MSI GF65 Thin 9SEXR-438IN Intel Core i5-9300H 9th Gen Processor 15.6-inch Laptop(8GB/512GB NVMe SSD/Windows 10 Home/Nvidia GeForce RTX 2060/Grey/1.8Kg ) 9S7-16W112-438,B08699BD7L,103990,15/11
3496,Dell XPS 9360 Intel Core i5 8th Gen 13.3-inch FHD Laptop (8GB/256GB SSD/Windows 10 Home/MS Office/1.5 kg),B07B4519PB,82990,15/11
3497,"HP 245 G7 AMD Ryzen 5 - 3500U 14 inch Laptop (8GB RAM/1TB HDD/Windows 10 PRO/Radeon Vega 8 Graphics/NO ODD) 1S5F5PA (1.52kg,Dark ash Silver)",B08JHW5R77,55900,15/11
3498,HP ZBook 14u G6 Mobile Workstation(8PW97PA),B08F23ZD6S,88990,15/11
3499,"AVITA LIBER NS14A2IN225P 14-inch Laptop (8th Gen Core i5-8250U/8GB/512GB SSD/Window 10 Home/Integrated Graphics), Matt Black",B07QT9GZVD,55990,15/11
3500,"Asus ROG Strix G15 G512LU-HN182T i7-10750H (16 Gb Ram,1T SSD,15.6 FHD-144hz,GTX1660Ti-6GB,RGB Backlit-4 Zone,WIFI6,WIN10,,Glacier Blue),",B08GQB3NP1,117000,15/11
3501,"Acer Nitro 5 9th Gen Intel Core i7-9750H Processor 15.6-inch Full HD 144Hz Gaming Laptop (8GB/256GB SSD + 1TB HDD/4GB of NVIDIA® GeForce® GTX 1650 Graphics/Win 10/Black), AN515-54",B08G1P1XHD,93990,15/11
3502,"HP 240 G7 14-inch LED HD Laptop (10th Gen Core i5-1035G1/8GB/1TB HDD/DOS/NoDvD/1 Year Warranty), Black (1S5F3PA)",B08L9FLG4C,53499,15/11
3503,"(Renewed) HP Pavilion 13-U131TU 13.3-inch Laptop (Core i3-7100U/4GB/1TB/Windows 10/Integrated Graphics), Jack Black",B07Q8FWS63,33990,15/11
3504,Dell Inspiron 7386 13.3 Inch FHD Touch Thin & Light Laptop (Core i5 8th Gen/8GB/256GB SSD/Windows 10 + MS Office/Integrated Graphics/Silver)Stylus Pen,B07NVLQDXG,79990,15/11
3505,Dell Inspiron 5482 Core i3 8th Gen 14-inch FHD Touchscreen Thin & Light 2in1 Laptop (8GB/1TB/Win 10/2GB Graphics/MS Office Home and Student 2016/Silver),B07NVKQD4M,70990,15/11
3506,LENOVO Commercial Desktop V530- Core I3-8th gen,B07GD6N5G4,29830,15/11
3507,"(Renewed) Lenovo Thinkpad X230 12.4-inch Laptop (3rd Core I5 3210M/8GB/256GB SSD/Window 7 Pro 64 Bit/Integrated Graphics), Black",B07CVD65N8,31990,15/11
3508,Acer Swift 3 SF314-53G 14 Inches FHD Thin and Light Notebook (Intel core i5 8250u processor/8GB RAM/256 GB SSD/NVIDIA GeForce MX150/Win10,B07CHCS7VY,83506,15/11
3509,"Microsoft Surface Laptop 3 – 13.5"" Touch-Screen – Intel Core i5 - 8GB Memory - 256GB Solid State Drive (Latest Model) – Sandstone",B07YNKTF6H,141999,15/11
3510,"(Renewed) HP 14s cr1008TX 14-inch Laptop (8th Gen i5-8265U /8GB/246GB SSD/Windows 10 Home/2 GB Graphics), Natural Silver",B08HQZDTZ7,48490,15/11
3511,"(Renewed) AVITA LIBER NS14A2IN206P 14-inch Laptop (8th Gen Core i5-8250U/8GB/256GB SSD/Window 10 Home/Integrated Graphics), Matt Black",B08G8TVFPT,33999,15/11
3512,"Lenovo Ideapad 720s Intel Core i7 8th Gen 13.3-inch Full HD Thin & Light Laptop (8GB RAM/512GB SSD/Windows 10 Home/MS Office H&S 2016/Platinum/1.14kg), 81BV008TIN",B07FDY36TJ,96890,15/11
3513,"MSI GF63 Thin 10SCXR Gaming Laptop (GTX1650 Max Q, GDDR6 4GB/ i5-10300H/15.6""FHD-60Hz/8GB DDR4 2666Mhz/512GB NVMe PCIe SSD/Intel WiFi 6 AX201(2x2 ax)+ BT5.1/ 3 Cell 51Wh/Win10 Home)",B08HNF53YP,74990,15/11
3514,(Renewed) Dell Vostro 5481 14-inch Laptop (Core i5/4GB/1TB/Windows 10/Integrated Graphics.Silver),B089RKGBQW,44990,15/11
3515,"Lenovo Ideapad S145 8th Generation Intel Core i3 15.6 inch FHD Thin and Light Laptop (4GB/1 TB HDD/Windows 10/Office 2019/Grey/1.85Kg), 81VD00C1IN",B088RM2X8H,37589,15/11
3516,"Asus ROG Strix G15 G512LI-HN091T i5-10300H(8 Gb Ram,1T SSD,15.6 FHD-144hz,GTX1650Ti-4GB,RGB Backlit,WIFI6,WIN10,,Glacier Blue",B08H8RK9SL,99500,15/11
3517,"Dell Latitude 3500 || i5-8265U || 16GB || 1TB HDD || 15.6""HD || Ubuntu || 3 Year ADP Warranty",B08H8L3Q2L,75000,15/11
3518,"(Renewed) DELL Gaming-G3 3579 15.6-inch Laptop (8th Gen Core i5-8300H/8GB/512GB SSD/Windows 10 + MS Office/4GB NVIDIA 1050 Ti Graphics), Black",B081ZX6LQ3,63990,15/11
3519,"(Renewed) Lenovo Legion Y540 9th Gen Intel core i5 15.6 inch FHD Gaming Laptop(8GB/1TB SSD/Windows 10/MS Office/4GB NVIDIA GTX1650 Graphics/Black/2.3Kg), 81SY00C7IN",B07ZSZMKMF,64490,15/11
3520,"Lenovo Ideapad S340 8th Gen Intel Core i3 14 inch FHD Thin and Light Laptop (4GB/1TB HDD/Windows 10/MS Office/Abyss Blue/1.55Kg), 81N700L8IN",B07ZP4WN2Y,41990,15/11
3521,"Lenovo Legion 5i 10th Gen Intel Core i5 15.6"" FHD Gaming Laptop (8GB/512GB SSD/Windows 10/120 Hz/NVIDIA GTX 1650 4GB GDDR6/with M300 RGB Gaming Mouse/Phantom Black/2.3Kg), 82AU00CFIN",B08GG8LZ8S,73990,15/11
3522,"ASUS ROG Strix G15 G512LU-HN172T (10th Gen Core i7-10750H, 16GB RAM, 1TB SSD, 6GB NVIDIA GTX 1660 Ti Graphics, 15.6” FHD 144Hz Display, RGB Keyboard - 4 Zone, WiFi 6, Windows 10) Black Plastic -",B08G51YK71,121690,15/11
3523,"Microsoft Surface Laptop 3 – 13.5"" Touch-Screen – Intel Core i5 - 8GB Memory - 128GB Solid State Drive (Latest Model) – Platinum with Alcantara",B07YNK3R68,104199,15/11
3524,"Dell Alienware Area 51 Gaming 17.3-inch FHD Laptop (9th Gen Intel Core i7 9700K/16GB/1.5TB SSD/Windows 10 with MS Office/8Gb Nvidia GE Force RTX 2070 Graphics), Dark Moon",B07W3PG94P,320000,15/11
3525,"(CERTIFIED REFURBISHED) Acer Nitro Intel Core i7 8th gen 15.6 inch Gaming Laptop (8GB, 16GB Optane, 1TB HDD, Windows 10, 4 GB Graphics, Black, 2.7 Kg), AN515-52",B07J16CB8C,60490,15/11
3526,"Google Pixelbook Go 13.3"" Chromebook Laptop Intel Core i5 16GB RAM 128GB SSD Just Black - 8th Gen Intel Core i5 - Touchscreen - Backlit Keyboard - Built in Titan C Security Chip - Chrome OS",B07YMM3R2F,119999,15/11
3527,"(Renewed) Lenovo Legion Y540 Intel Core i5 9th Gen 15.6 inch FHD Gaming Laptop (8GB/1TB + 256 GB SSD/Windows 10/4GB GTX 1650 Graphics/Black/2.3Kg), 81SY00SNIN",B08D3BGBN5,59490,15/11
3528,"HP Spectre x360 13-ap0121TU 2019 13.3-inch Full HD Laptop (8th Gen Intel Core i5-8265U/8GB/256GB SSD/Win 10 Pro/MS Office/Intel UHD Graphics 620), Poseidon Blue",B07M6GFHBS,124990,15/11
3529,"NEXSTGO Primus NX101 NP14N1IN005P 14-inch Laptop (Core i5-8250U/8GB/256GB SSD/Windows 10 Pro/Full HD + IR/Finger Print/Integrated Graphics/Thin & Light/1.3KG), Silver",B07KGKT7Z5,84562,15/11
3530,"Lenovo Legion Y530 Intel Core I5 8th Gen 15.6 - inch Gaming FHD Laptop (8GB/ 1TB HDD +128GB SSD/ Windows 10 Home/ Nvidia 4GB 1050 Ti Graphics/ Black), 81FV00JLIN",B07GB7P6KC,79990,15/11
3531,HP 240 G5 14-inch Laptop (i5-6200U /4GB/500 GB/DOS/Integrated Graphics),B01KFHJ6R0,40999,15/11
3532,(Renewed) HP Spectre Pro X360 G1 Laptop (Core i5 5th Gen/8GB/256GB SSD/WEBCAM/13.3'' TOUCH/DOS),B08H1YRXZ6,40990,15/11
3533,ASUS PRO P5440FA-5810H,B07XP78DXK,57490,15/11
3534,"(Renewed) Microsoft Surface Laptop 3 AMD Ryzen 5 15-inch Touchscreen Laptop (8GB/128GB SSD/Windows 10 Home/AMD Radeon Vega 9 Graphics/Platinum/1.54Kg), V4G-00021",B08KQ53GLT,89243,15/11
3535,"ASUS ExpertBook B9 (B9450FA) 14 inch Notebook(i5-10210U, 8GB, 512 PCIEx4, Win Home ) B9450FA-BM0697R",B08J13K1MH,145990,15/11
3536,"ASUS ROG Zephyrus S17 (2020), 17.3"" FHD 144Hz/3ms, G-Sync, Intel Core i7-10750H 10th Gen, RTX 2060 GDDR6 6GB Graphics, Gaming Laptop (16GB RAM/1TB NVMe SSD/Windows 10/Black/2.6 Kg), GX701LV-EV039T",B08GQW7Y16,187640,15/11
3537,"(Renewed) Dell Latitude Laptop E5570 Intel Core i5 - 6300u Processor, 4 GB Ram & 128 GB SSD, 15.6 Inches Numeric Keypad Notebook Computer",B08GCWQ6G4,39990,15/11
3538,"(Renewed) Acer Nitro 5 AN515-55 15.6-inch FHD IPS Display Gaming Notebook(10th Gen Intel Core i7-10750H processor/8GB/1TB HDD + 256GB SSD/Windows 10 Home 64 bit/GTX 1650 Graphics), Obsidian Black",B08BYXVWXS,63992,15/11
3539,"ACER One 14 Z2 485 Intel Core i5 Gen 8250U 4 GB RAM 1 TB HDD 14"" HD Display (1366x768) Intel® UHD Graphics 620 No DVD Writer with Linux OS Light Weight 1.80Kgs with 3 Years Warranty (Silver)",B08GZN7XM6,43799,15/11
3540,"(Renewed) Dell Latitude Laptop E5570 Intel Core i5 - 6300u Processor, 32 GB Ram & 256 GB SSD, 15.6 Inches Numeric Keypad Notebook Computer",B08GCXN2YN,63990,15/11
3541,"Lenovo Legion Y540 9th Gen Core Intel i5 15.6 inch FHD Gaming Laptop (8GB RAM/ 1TB HDD + 256 GB SSD / Windows 10 Home / 6GB NVIDIA GTX 1660 TI Graphics / Black / 2.3 Kg), 81SX0041IN",B07V5HQN65,112990,15/11
3542,"(Renewed) HP 15 Ryzen R5 15.6-inch FHD Laptop (8GB/1TB HDD/Win 10/Vega 8 Graphics/MS Office/Natural Silver/2.04 kg), 15g-dx0001au",B07R3WT5RH,43490,15/11
3543,"Acer Swift 3 NX.GKKSI.002 14-inch Laptop (7th Gen Intel Core i7-7500U/8GB/256GB/Windows 10 Home/Integrated Graphics), Gold",B074JDHXBY,58266,15/11
3544,(Renewed) Dell Inspiron 17 5000 Series 5770 17.3in Full HD Laptop - 8th Gen Intel Core i7-8550U Processor up to 4GHz 16GB DDR4 2TB HDD 4GB AMD Radeon 530 Win10 Pro,B08GZ1NGQD,70990,15/11
3545,"Lenovo Legion 5i 10th Gen Intel Core i7 15.6"" FHD Gaming Laptop (8GB/1TB HDD + 256GB SSD/Win10/Office2019/120 Hz/NVIDIA GTX 1650Ti 4GB GDDR6/with M300 RGB Gaming Mouse/Phantom Black/2.3Kg), 82AU004RIN",B08GGCZWRY,95088,15/11
3546,"(Renewed) Lenovo Legion Y7000 9th gen Intel Core i5 15.6 inch FHD Gaming Laptop (8GB/1TB HDD+256 GB SSD/Windows 10/NVIDIA GTX 1050 3GB Graphics/Black/2.3Kg), 81V4000LIN",B07Z5BKLVJ,54990,15/11
3547,"AGB Octev AG-1208 15.6"" Laptop(7th Generation Intel Core i7-7500U /32GB RAM / 512GB SSD/ 1TB HDD / Win 10 Pro / Aluminium Body / Free Bluetooth Mouse",B0769VG5XN,96999,15/11
3548,"ASUS ExpertBook P2 (P2451FB) 14 inch Notebook( i5-10210U, 8GB, 512GB PCIE, Win Pro ) P2451FB-EK0093R",B08J13GT5D,86990,15/11
3549,"(Renewed) HP 14 Ultra Thin and Light Laptop (10th Gen i5-1035G1/8GB/512GB SSD/Windows 10 Home/MS Office 2019), 14s-dq1090tu",B08G3BDX7Y,54499,15/11
3550,HP ZBook 14u G6 Mobile Workstation (8TP08PA),B08F291NHN,109990,15/11
3551,(Renewed) HP ProBook 640 G1 Laptop (Core i5 4th Gen/8GB/320GB/WEBCAM/14''/DOS),B08DYG5HJ1,26090,15/11
3552,(Renewed) HP EliteBook 840 G3 Laptop (Core i5 6th Gen/8GB/500GB/WEBCAM/14'' TOUCH/DOS),B08BC692D8,35490,15/11
3553,"Lenovo IdeaPad C340 81N400EBIN 14-inch FHD Convertible Laptop (8th Core i5-8265U/8GB/512GB SSD/Windows 10/Microsoft Office/2GB Graphics), Platinum",B083KB8PNH,85790,15/11
3554,"Dell Inspiron 3280 22 FHD All in One 21.5"" -Intel Core i5 8th Gen || 4 GB || 1 TB || Windows 10 with Office || 2 GB Graphics Card NV || 1 Year Dell On Site",B089DLM94K,60000,15/11
3555,"Acer Nitro 5 Intel i7-10th Gen 15.6-inch 144Hz Display 1920 x 1080 Thin and Light Gaming Laptop (8GB Ram/1TB HDD + 256GB SSD/Windows 10 Home/GTX 1650 Graphics/Obsidian Black/2.3 Kgs), AN515-55",B088FLY2B6,90875,15/11
3556,"Microsoft KJT-00001 Surface Pro 6 (Intel Core i5, 8GB RAM, 256GB) - Newest Version",B07HZNKGDV,98500,15/11
3557,"(Renewed) HP Laptop 348G3 Intel Core i5 - 6200u Processor, 4 GB Ram & 256 GB ssd, Win10, 14.1 Inches Premium Business Notebook Computer (SILVER)",B08JZCNWDH,41290,15/11
3558,"(Renewed) Lenovo Think Pad T460 14-inch Laptop (6th Gen Core-6300U/8GB/256GB/Windows 10/Integrated Graphics), Black",B07KGRGT91,36999,15/11
3559,"ASUS ROG Zephyrus G14, 14"" FHD 120Hz, Ryzen 5 4600HS, GTX 1650Ti 4GB GDDR6 Graphics, Gaming Laptop (8GB/512GB SSD/MS Office 2019/Windows 10/Eclipse Gray/Without Anime Matrix/1.6 Kg), GA401II-HE022TS",B08CG3L3G7,89972,15/11
3560,"Dell Inspiron 5482 8th Generation Corei3-8145U 4GB RAM,1TB HDD, Windows 10 14"" FHD Touch Laptop 2 in 1",B07HBNR1YF,54500,15/11
3561,"ASUS ROG Strix G Gaming (9th Gen Core i7-9750H, 16GB RAM, 1TB HDD+256GB SSD, 15.6” 120Hz IPS FHD, NVIDIA GeForce RTX 2070-8GB, RGB Backlit-4 Zone, Win 10,GLACIERBLUE) G531GW-AL249T",B08KT8LZY7,184990,15/11
3562,"(Renewed) HP Probook Laptop 650g1 Intel Core i5 - 4300m Processor, 16 GB Ram & 512 GB ssd, Win10, 15.6 Inches Notebook Computer with Numeric Keypad",B08J7NLQRF,47990,15/11
3563,"(Renewed) Lenovo Thin & Light Thinkpad Laptop T460s Intel Core i5 - 6300u Processor, 8 GB Ram & 256 GB ssd, Win 10 14 inches Ultra Thin & Light Notebook Computer",B08HX56CCX,38999,15/11
3564,(Renewed) Dell Latitude E5270 Laptop (Core i5 6th Gen/4GB/256GB SSD/WEBCAM/12.5'' NO TOUCH/DOS),B08HS8DDP4,30990,15/11
3565,HP ZBook 15 G6 Mobile Workstation (Intel Core i7-9750H Processor 9th Gen | 16GB RAM | 1TB SSD | Windows 10 Pro | NVIDIA T1000 4GB GDDR5 Dedicated Graphics) - 8LX20PA,B08F2M7TTV,183000,15/11
3566,"Lenovo Yoga S940 Intel Core i7 10th Gen 14"" UHD Ultra Thin and Light Laptop (16GB/1TB SSD/Windows10 Pro/MS Office/Iron Grey/1.2Kg), 81Q80037IN",B083PDTQ3Q,162670,15/11
3567,"(Renewed) HP Elitebook 820 G3 12.5-inch Laptop (6th Gen Intel Core i5/8GB/240GB SSD/Windows 10/Integrated Graphics), Silver",B07PNNZ14G,41999,15/11
3568,"(Renewed) Lenovo Thinkpad X250 12.5-inch Laptop (I5-5200U/4GB/1TB/Window 8/Integrated Graphics), Black",B078SV3CVS,29999,15/11
3569,"(Renewed) HP Probook Laptop 650g1 Intel Core i5 - 4300m Processor, 8 GB Ram & 256 GB ssd, Win10, 15.6 Inches Notebook Computer with Numeric Keypad",B08J7SQY37,39790,15/11
3570,"(Renewed) Lenovo Thin & Light Thinkpad Laptop T460s Intel Core i5 - 6300u Processor, 4 GB Ram & 128 GB ssd, Win 10 14 inches Ultra Thin & Light Notebook Computer",B08HX5PVLC,48790,15/11
3571,Dell Latitude 3400 Laptop -- Intel Core i7-8565U | 16GB DDR4 RAM | 1TB Hard Drive | 2GB Nvidia GeForce MX130 Graphics | Windows 10 Pro | 3 Years ADP Warranty,B08GY9GSHF,98500,15/11
3572,"(Renewed) DELL Latitude E7440 14-inch Touchscreen Laptop (4th Gen Intel Core i7/16GB/512GB SSD/Windows 10/Integrated Graphics), Black",B07PKKM6FH,49990,15/11
3573,"Dell Inspiron 7380 8th Generation Corei5-8265U 8GB RAM,512GB SSD 13.3"" Windows 10 + MS Office Laptop",B07LGSQHKK,86000,15/11
3574,Dell Inspiron 15 Gaming 7567 15.6-inch Laptop (7th Gen Core i7-7700HQ/8GB/1TB/Windows 10 with Microsoft Office Home & Student 2016/4GB Graphics),B0749KG8XG,73490,15/11
3575,"(Renewed) HP Laptop 348G3 Intel Core i5 - 6200u Processor, 4 GB Ram & 128 GB ssd, Win10, 14.1 Inches Premium Business Notebook Computer (SILVER)",B08JZFKBHF,39890,15/11
3576,"(Renewed) HP Probook Laptop 650g1 Intel Core i5 - 4300m Processor, 4 GB Ram & 256 GB ssd, Win10, 15.6 Inches Notebook Computer with Numeric Keypad",B08J7QHNYL,36790,15/11
3577,"MSI Creator 15M A9SD-201IN Intel Core i7-9750H 9th Gen 15.6-inch Laptop(16GB/1TB NVMe SSD/Windows 10 Home/GTX 1660Ti, 6GB Graphics/Grey/1.88Kg )9S7-16W124-201",B084S4S83X,139990,15/11
3578,"New Microsoft Surface Pro 7 Bundle: 10th Gen Intel Core i5-1035G4, 8GB RAM, 128GB SSD (Latest Model) – Platinum with Black Type Cover and Surface Pen, 12.3"" Touchscreen Pixelsense Display",B082LNKYQ6,105990,15/11
3579,"(Renewed) DELL Latitude E7440-i5-8 GB SSD-240 GB SSD 14-inch Laptop (4th Gen Core i5/8GB/240GB SSD/Windows 7/Integrated Graphics), Silver",B07PB9BCLQ,40990,15/11
3580,"(Renewed) DELL Latitude 3340-i5-8GB-240GB 13.3-inch Laptop (Core i5/8GB/Windows 7/Integrated Graphics), Black",B07MTVVKNS,41290,15/11
3581,"(Renewed) Dell Latitude Laptop E5420 Intel Core i5 - 2430m Processor, 16 GB Ram & 256 GB ssd, Win 10 14 inches Notebook Computer",B08K4QQTKP,36740,15/11
3582,"(Renewed) HP Laptop 348G3 Intel Core i5 - 6200u Processor, 32 GB Ram & 512 GB ssd, Win10, 14.1 Inches Premium Business Notebook Computer (SILVER)",B08JZBVFVS,62990,15/11
3583,"(Renewed) ASUS VivoBook 14 X409FJ-EK501T Intel Core i5 8th Gen 14-inch FHD Compact and Light Laptop (8GB RAM/512GB NVMe SSD/Windows 10), Transparent Silver",B089SW52N1,47990,15/11
3584,"Dell XPS 7590 15.6-inch FHD Laptop (9th Gen Core i7-9570H/8GB/512GB SSD/Windows 10 Home + MS Office/4GB NVIDIA GTX 1650 Graphics), Abyss Grey",B089QRD5PT,139440,15/11
3585,Dell Latitude 5300 13.3-inch Laptop--Intel Core i5 8th Gen || 8 GB || 256 GB SSD || Windows 10 Pro || No ODD || 3 Year Warranty,B07SRK5PRP,73000,15/11
3586,Asus ROG Strix GL553VE-FY047T 15.6-inch Laptop (7th Gen Core i7-7700HQ/8GB/1TB/Windows 10 Home/4GB Graphics),B06XPXZC6N,79990,15/11
3587,"Microsoft Surface Pro X – 13"" Touch-Screen – Microsoft SQ1 - 8GB Memory - 256GB Solid State Drive – WiFi + 4G LTE – Matte Black",B07YNJ1LKB,121690,15/11
3588,"(Renewed) HP Probook Laptop 650g1 Intel Core i5 - 4300m Processor, 16 GB Ram & 256 GB ssd, Win10, 15.6 Inches Notebook Computer with Numeric Keypad",B08J82HKNY,45790,15/11
3589,"(Renewed) Dell Latitude Laptop E5570 Intel Core i5 - 6300u Processor, 16 GB Ram & 512 GB SSD, 15.6 Inches Numeric Keypad Notebook Computer",B08GCWK7TG,53990,15/11
3590,"(Renewed) HP Pavilion 15-CK069TX 15.6-inch Laptop (8th Gen Intel Core i5-8250U Mobile Processor/8GB/2TB/Windows 10/NVIDIA GeForce MX130), Mineral Silver",B08CDY2VBX,50490,15/11
3591,"Lenovo ThinkPad E14 Intel Core i5 10th Gen 14-inch Full HD Thin and Light Laptop (4GB RAM/ 500GB HDD/ DOS/ Black/ 1.77 kg), 20RAS0SU00",B0869ZZQNV,60990,15/11
3592,(Renewed) Dell Inspiron 14 -inch 3493 -inch Core i5-1035G4 10th Generation 4GB 128GBSSD Intel Graphics Windows 10 Home No Optical Drive No Flash Drive,B082HGCQ1T,39990,15/11
3593,"(Renewed) ASUS VivoBook 14 X403FA Intel Core i5 8th Gen 14-inch FHD Thin and Light Laptop (8GB RAM/512GB NVMe SSD/Windows 10/Integrated Graphics/Silver Grey Blue/1.35 kg), X403FA-EB021T",B07YZH4X9G,60999,15/11
3594,Dell Inspiron 5370 13.3 Inch Laptop (Core i5/8GB/256GB SSD/Windows 10 + MS Office/Integrated Graphics/Silver),B07SXSSV1B,74969,15/11
3595,"(Renewed) DELL Latitude E7440-i5-8 GB SSD-512 GB SSD 14-inch Laptop (4th Gen Core i5/8GB/512GB SSD/Windows 7/Integrated Graphics), Silver",B07PB994YH,43990,15/11
3596,"Dell Latitude 3500 || i5-8265U || 8GB || 1TB HDD || 15.6""HD || Ubuntu || 3 Year ADP Warranty",B08H8P58MN,68000,15/11
3597,"Asus Vivobook X509JP-EJ122T I5-1035G1/MX330/8G/1T/SLATE GREY/15.6""FHD/1Y International Warranty//Finger Print",B08G8WY99Y,59990,15/11
3598,GF63 Thin 10SCSR-019IN Intel Core i7-10750H 10th Gen 15.6-inch 120Hz Laptop(8GB/512GB NVMe SSD /Windows 10 Home/Nvidia GeForce GTX 1650Ti Max-Q 4GB/Black/1.8Kg ) 9S7-16R412-019,B0897SXQNN,89990,15/11
3599,"ASUS ROG Zephyrus S GX701GXR-HG113T 17.3"" FHD 300Hz Gaming Laptop RTX 2080 Max-Q 8GB Graphics (Core i7-9750H 9th Gen/32GB RAM/1TB NVMe SSD/Windows 10/2.60 kg), Black",B083C8LWZR,329990,15/11
